Location_Regex,name,cbscode,amsterdamcode,n_both,n_total,Normalized_Mentions
(?:[^a-zA-Z]|\b)w(ij|y)mbritseradeel(?:[^a-zA-Z]|\b),Wymbritseradeel,101,11427,5,14,0.35714285714285715
(?:[^a-zA-Z]|\b)(ij|y)erseke(?:[^a-zA-Z]|\b),Yerseke,729,11247,2,3,0.6666666666666666
(?:[^a-zA-Z]|\b)zaamslag(?:[^a-zA-Z]|\b),Zaamslag,731,11173,3,12,0.25
(?:[^a-zA-Z]|\b)zaandam(?:[^a-zA-Z]|\b),Zaandam,471,11044,19,137,0.1386861313868613
(?:[^a-zA-Z]|\b)zaand(ij|y)k(?:[^a-zA-Z]|\b),Zaandijk,472,11404,4,27,0.14814814814814814
(?:[^a-zA-Z]|\b)zal(k|k.?e?n?.?veecaten)(?:[^a-zA-Z]|\b),Zalk en Veecaten,1232,10633,0,2,0.0
(?:[^a-zA-Z]|\b)zandvoort(?:[^a-zA-Z]|\b),Zaltbommel,297,10557,2,10,0.2
(?:[^a-zA-Z]|\b)zeeland(?:[^a-zA-Z]|\b),Zandvoort,473,10910,65,225,0.28888888888888886
(?:[^a-zA-Z]|\b)zeelst(?:[^a-zA-Z]|\b),Zeeland,877,10759,1,4,0.25
(?:[^a-zA-Z]|\b)zegveld(?:[^a-zA-Z]|\b),Zeelst,1233,10096,11,31,0.3548387096774194
(?:[^a-zA-Z]|\b)zegveld(?:[^a-zA-Z]|\b),Zegveld,354,10949,11,31,0.3548387096774194
(?:[^a-zA-Z]|\b)zegwaart(?:[^a-zA-Z]|\b),Zegwaart,1234,10185,4,7,0.5714285714285714
(?:[^a-zA-Z]|\b)zeist(?:[^a-zA-Z]|\b),Zeist,355,10324,10,67,0.14925373134328357
(?:[^a-zA-Z]|\b)zelhem(?:[^a-zA-Z]|\b),Zelhem,298,11159,3,5,0.6
(?:[^a-zA-Z]|\b)zesgehuchten(?:[^a-zA-Z]|\b),Zesgehuchten,1235,10329,0,0,0.0
(?:[^a-zA-Z]|\b)zevenaar(?:[^a-zA-Z]|\b),Zevenaar,299,10938,3,57,0.05263157894736842
(?:[^a-zA-Z]|\b)zevenbergen(?:[^a-zA-Z]|\b),Zevenbergen,878,10046,14,68,0.20588235294117646
(?:[^a-zA-Z]|\b)zevenhoven(?:[^a-zA-Z]|\b),Zevenhoven,635,11317,6,22,0.2727272727272727
(?:[^a-zA-Z]|\b)zevenhui(z|s)en(?:[^a-zA-Z]|\b),Zevenhuizen,636,11377,4,28,0.14285714285714285
(?:[^a-zA-Z]|\b)zierikzee(?:[^a-zA-Z]|\b),Zierikzee,732,10843,11,153,0.0718954248366013
(?:[^a-zA-Z]|\b)Z(ij|y)pe(?:[^a-zA-Z]|\b),Zijpe,476,10004,5,36,0.1388888888888889
(?:[^a-zA-Z]|\b)zoelen(?:[^a-zA-Z]|\b),Zoelen,300,10897,3,5,0.6
(?:[^a-zA-Z]|\b)zoetermeer(?:[^a-zA-Z]|\b),Zoetermeer,637,10766,8,28,0.2857142857142857
(?:[^a-zA-Z]|\b)zoeterwoude(?:[^a-zA-Z]|\b),Zoeterwoude,638,11074,7,19,0.3684210526315789
(?:[^a-zA-Z]|\b)zonnemaire(?:[^a-zA-Z]|\b),Zonnemaire,1236,10040,0,2,0.0
(?:[^a-zA-Z]|\b)zoutelande(?:[^a-zA-Z]|\b),Zoutelande,1237,10779,0,6,0.0
(?:[^a-zA-Z]|\b)zuid.?.?en.?noord.?Schermer(?:[^a-zA-Z]|\b),Zuid- en Noord-Schermer,474,11311,0,2,0.0
(?:[^a-zA-Z]|\b)zuid.?be(ij|y)erland(?:[^a-zA-Z]|\b),Zuid-Beijerland,639,10917,4,16,0.25
(?:[^a-zA-Z]|\b)zuidbroek(?:[^a-zA-Z]|\b),Zuidbroek (Gr.),1240,11282,5,16,0.3125
(?:[^a-zA-Z]|\b)zuidd?orpe?(?:[^a-zA-Z]|\b),Zuiddorpe,734,11087,0,0,0.0
(?:[^a-zA-Z]|\b)zuidhorn(?:[^a-zA-Z]|\b),Zuidhorn,56,10021,0,0,0.0
(?:[^a-zA-Z]|\b)zuidland(?:[^a-zA-Z]|\b),Zuidland,640,10316,5,29,0.1724137931034483
(?:[^a-zA-Z]|\b)zuid.?laren(?:[^a-zA-Z]|\b),Zuidlaren,136,10002,1,8,0.125
(?:[^a-zA-Z]|\b)zuid.?scharwoude(?:[^a-zA-Z]|\b),Zuid-Scharwoude,1238,10159,0,4,0.0
(?:[^a-zA-Z]|\b)zuid.?waddin(x|ks)veen(?:[^a-zA-Z]|\b),Zuid-Waddinxveen,1239,10081,2,16,0.125
(?:[^a-zA-Z]|\b)zuidwolde(?:[^a-zA-Z]|\b),Zuidwolde,137,10262,4,12,0.3333333333333333
(?:[^a-zA-Z]|\b)zuidzande(?:[^a-zA-Z]|\b),Zuidzande,735,10437,0,1,0.0
(?:[^a-zA-Z]|\b)zuilen(?:[^a-zA-Z]|\b),Zuilen,1242,10059,5,57,0.08771929824561403
(?:[^a-zA-Z]|\b)zuilichem(?:[^a-zA-Z]|\b),Zuilichem,1243,11036,3,8,0.375
(?:[^a-zA-Z]|\b)zundert(?:[^a-zA-Z]|\b),Zundert,879,11192,1,4,0.25
(?:[^a-zA-Z]|\b)zutphen(?:[^a-zA-Z]|\b),Zutphen,301,10254,102,336,0.30357142857142855
(?:[^a-zA-Z]|\b)zwaag(?:[^a-zA-Z]|\b),Zwaag,475,10218,0,6,0.0
(?:[^a-zA-Z]|\b)zwammerdam(?:[^a-zA-Z]|\b),Zwammerdam,1244,10675,4,18,0.2222222222222222
(?:[^a-zA-Z]|\b)zwartewaal(?:[^a-zA-Z]|\b),Zwartewaal,641,10703,3,14,0.21428571428571427
(?:[^a-zA-Z]|\b)zwartsluis(?:[^a-zA-Z]|\b),Zwartsluis,192,10303,19,64,0.296875
(?:[^a-zA-Z]|\b)zweeloo(?:[^a-zA-Z]|\b),Zweeloo,138,10872,2,4,0.5
(?:[^a-zA-Z]|\b)zwijndrecht(?:[^a-zA-Z]|\b),Zwijndrecht,642,10468,9,22,0.4090909090909091
(?:[^a-zA-Z]|\b)zwolle(?:[^a-zA-Z]|\b),Zwolle,193,10093,146,510,0.28627450980392155
(?:[^a-zA-Z]|\b)zwollerkerspel(?:[^a-zA-Z]|\b),Zwollerkerspel,1245,10654,8,24,0.3333333333333333
