Location_Regex,name,cbscode,amsterdamcode,n_both,n_total,Normalized_Mentions
(?:[^a-zA-Z]|\b)noord.?waddin(x|ks)veen(?:[^a-zA-Z]|\b),Noord-Waddinxveen,1125,11342,3,18,0.16666666666666666
(?:[^a-zA-Z]|\b)noordwelle(?:[^a-zA-Z]|\b),Noordwelle,1129,10055,0,0,0.0
(?:[^a-zA-Z]|\b)noordw(ij|y)k(?:[^a-zA-Z]|\b),Noordwijk,575,10769,5,41,0.12195121951219512
(?:[^a-zA-Z]|\b)noordw(ij|y)kerhout(?:[^a-zA-Z]|\b),Noordwijkerhout,576,11134,3,20,0.15
(?:[^a-zA-Z]|\b)nootdorp(?:[^a-zA-Z]|\b),Nootdorp,577,10601,1,23,0.043478260869565216
(?:[^a-zA-Z]|\b)norg(?:[^a-zA-Z]|\b),Norg,120,10608,3,14,0.21428571428571427
(?:[^a-zA-Z]|\b)nuene(n|n.?.?gerwen.?.?en.?nederwetten)(?:[^a-zA-Z]|\b),"Nuenen, Gerwen en Nederwetten",820,10761,0,1,0.0
(?:[^a-zA-Z]|\b)nuland(?:[^a-zA-Z]|\b),Nuland,821,10118,0,3,0.0
(?:[^a-zA-Z]|\b)numansdorp(?:[^a-zA-Z]|\b),Numansdorp,578,11346,3,18,0.16666666666666666
(?:[^a-zA-Z]|\b)nunhem(?:[^a-zA-Z]|\b),Nunhem,1130,10736,0,0,0.0
(?:[^a-zA-Z]|\b)nuth(?:[^a-zA-Z]|\b),Nuth,951,10104,1,5,0.2
(?:[^a-zA-Z]|\b)obbichten(.?|.?en.?)papenhoven(?:[^a-zA-Z]|\b),Obbicht en Papenhoven,952,10388,0,0,0.0
(?:[^a-zA-Z]|\b)obdam(?:[^a-zA-Z]|\b),Obdam,429,11338,1,5,0.2
(?:[^a-zA-Z]|\b)od(ij|y)k(?:[^a-zA-Z]|\b),Odijk,1131,11003,0,10,0.0
(?:[^a-zA-Z]|\b)odoorn(?:[^a-zA-Z]|\b),Odoorn,122,11320,2,9,0.2222222222222222
(?:[^a-zA-Z]|\b)oeffelt(?:[^a-zA-Z]|\b),Oeffelt,822,10360,0,4,0.0
(?:[^a-zA-Z]|\b)oegstgeest(?:[^a-zA-Z]|\b),Oegstgeest,579,10287,5,20,0.25
(?:[^a-zA-Z]|\b)oerle(?:[^a-zA-Z]|\b),Oerle,1132,10119,0,0,0.0
(?:[^a-zA-Z]|\b)oh(e|Ã©).?en.?laak(?:[^a-zA-Z]|\b),Ohé en Laak,953,10420,1,3,0.3333333333333333
(?:[^a-zA-Z]|\b)o(ij|y)e(n|n.?en.?teeffelen)(?:[^a-zA-Z]|\b),Oijen en Teeffelen,1150,10869,1,18,0.05555555555555555
(?:[^a-zA-Z]|\b)oirsbeek(?:[^a-zA-Z]|\b),Oirsbeek,954,10504,0,1,0.0
(?:[^a-zA-Z]|\b)oirschot(?:[^a-zA-Z]|\b),Oirschot,823,10225,3,19,0.15789473684210525
(?:[^a-zA-Z]|\b)oisterw(ij|y)k(?:[^a-zA-Z]|\b),Oisterwijk,824,10103,6,23,0.2608695652173913
(?:[^a-zA-Z]|\b)oldebroek(?:[^a-zA-Z]|\b),Oldebroek,269,11106,0,11,0.0
(?:[^a-zA-Z]|\b)oldehove(?:[^a-zA-Z]|\b),Oldehove,35,10298,1,4,0.25
(?:[^a-zA-Z]|\b)oldekerk(?:[^a-zA-Z]|\b),Oldekerk,36,11332,0,4,0.0
(?:[^a-zA-Z]|\b)oldemarkt(?:[^a-zA-Z]|\b),Oldemarkt,172,10858,8,39,0.20512820512820512
(?:[^a-zA-Z]|\b)oldenzaal(?:[^a-zA-Z]|\b),Oldenzaal,173,11100,4,32,0.125
(?:[^a-zA-Z]|\b)olst(?:[^a-zA-Z]|\b),Olst,174,10409,16,39,0.41025641025641024
(?:[^a-zA-Z]|\b)onstwedde(?:[^a-zA-Z]|\b),Onstwedde,1250,10610,1,8,0.125
(?:[^a-zA-Z]|\b)ooltgensplaat(?:[^a-zA-Z]|\b),Ooltgensplaat,1133,11163,2,13,0.15384615384615385
(?:[^a-zA-Z]|\b)barendrecht(?:[^a-zA-Z]|\b),Oost- en West-Barendrecht,1134,10943,5,34,0.14705882352941177
(?:[^a-zA-Z]|\b)oost.?.?en.?west.?.?souburg(?:[^a-zA-Z]|\b),Oost- en West-Souburg,1135,11396,0,3,0.0
(?:[^a-zA-Z]|\b)middelbeers(?:[^a-zA-Z]|\b),"Oost-, West- en Middelbeers",825,10220,0,0,0.0
(?:[^a-zA-Z]|\b)oostburg(?:[^a-zA-Z]|\b),Oostburg,692,10782,2,36,0.05555555555555555
(?:[^a-zA-Z]|\b)oostdongeradeel(?:[^a-zA-Z]|\b),Oostdongeradeel,84,11102,3,9,0.3333333333333333
(?:[^a-zA-Z]|\b)oosterhesselen(?:[^a-zA-Z]|\b),Oosterhesselen,123,10490,0,2,0.0
(?:[^a-zA-Z]|\b)oosterhout(?:[^a-zA-Z]|\b),Oosterhout,826,11280,16,75,0.21333333333333335
(?:[^a-zA-Z]|\b)oosterland(?:[^a-zA-Z]|\b),Oosterland,1136,11237,6,15,0.4
(?:[^a-zA-Z]|\b)oosthuizen(?:[^a-zA-Z]|\b),Oosthuizen,430,11121,2,6,0.3333333333333333
(?:[^a-zA-Z]|\b)oostkapelle(?:[^a-zA-Z]|\b),Oostkapelle,1137,10720,0,2,0.0
(?:[^a-zA-Z]|\b)ooststellingwerf(?:[^a-zA-Z]|\b),Ooststellingwerf,85,10836,3,11,0.2727272727272727
(?:[^a-zA-Z]|\b)oostvoorne(?:[^a-zA-Z]|\b),Oostvoorne,581,10009,1,8,0.125
(?:[^a-zA-Z]|\b)oostzaan(?:[^a-zA-Z]|\b),Oostzaan,431,11303,2,30,0.06666666666666667
(?:[^a-zA-Z]|\b)ootmarsum(?:[^a-zA-Z]|\b),Ootmarsum,176,11079,2,12,0.16666666666666666
(?:[^a-zA-Z]|\b)ophemert(?:[^a-zA-Z]|\b),Ophemert,270,10829,3,17,0.17647058823529413
(?:[^a-zA-Z]|\b)oplo(o?|o?.?.?(sint|st.?).?anthonis.?e?n?.?ledeacker)(?:[^a-zA-Z]|\b),"Oploo, Sint Anthonis en Ledeacker",827,11415,0,2,0.0
(?:[^a-zA-Z]|\b)opmeer(?:[^a-zA-Z]|\b),Opmeer,432,10609,1,5,0.2
(?:[^a-zA-Z]|\b)opperdoes(?:[^a-zA-Z]|\b),Opperdoes,433,10523,0,5,0.0
(?:[^a-zA-Z]|\b)opsterland(?:[^a-zA-Z]|\b),Opsterland,86,10005,1,7,0.14285714285714285
(?:[^a-zA-Z]|\b)oss(?:[^a-zA-Z]|\b),Oss,828,10834,7,21,0.3333333333333333
(?:[^a-zA-Z]|\b)ossendrecht(?:[^a-zA-Z]|\b),Ossendrecht,829,10929,0,5,0.0
(?:[^a-zA-Z]|\b)ossenisse(?:[^a-zA-Z]|\b),Ossenisse,1138,10841,0,0,0.0
(?:[^a-zA-Z]|\b)oterleek(?:[^a-zA-Z]|\b),Oterleek,434,10133,0,2,0.0
(?:[^a-zA-Z]|\b)ottersum(?:[^a-zA-Z]|\b),Ottersum,955,10862,0,1,0.0
(?:[^a-zA-Z]|\b)ottoland(?:[^a-zA-Z]|\b),Ottoland,582,10097,1,10,0.1
(?:[^a-zA-Z]|\b)oud.?en.?nieuw.?gastel(?:[^a-zA-Z]|\b),Oud en Nieuw Gastel,831,11363,0,1,0.0
(?:[^a-zA-Z]|\b)alblas(?:[^a-zA-Z]|\b),Oud-Alblas,583,10826,2,11,0.18181818181818182
(?:[^a-zA-Z]|\b)oud.?be(ij|y)erland(?:[^a-zA-Z]|\b),Oud-Beijerland,584,11301,6,31,0.1935483870967742
(?:[^a-zA-Z]|\b)ouddorp(?:[^a-zA-Z]|\b),Ouddorp,1142,11126,0,11,0.0
(?:[^a-zA-Z]|\b)oude.?niedorp(?:[^a-zA-Z]|\b),Oude Pekela,38,10848,0,1,0.0
(?:[^a-zA-Z]|\b)oudelande(?:[^a-zA-Z]|\b),Oudelande,695,11139,0,0,0.0
(?:[^a-zA-Z]|\b)oudenbosch(?:[^a-zA-Z]|\b),Oudenbosch,830,10397,0,11,0.0
(?:[^a-zA-Z]|\b)oudend(ij|y)k(?:[^a-zA-Z]|\b),Oudendijk,435,11090,1,11,0.09090909090909091
(?:[^a-zA-Z]|\b)oudenhoorn(?:[^a-zA-Z]|\b),Oudenhoorn,586,10380,1,10,0.1
(?:[^a-zA-Z]|\b)oude.?niedorp(?:[^a-zA-Z]|\b),Oude-Niedorp,436,10896,0,1,0.0
(?:[^a-zA-Z]|\b)oudenr(ij|y)n(?:[^a-zA-Z]|\b),Oudenrijn,1144,10114,1,7,0.14285714285714285
(?:[^a-zA-Z]|\b)ouder.?amstel(?:[^a-zA-Z]|\b),Ouder-Amstel,437,10998,2,15,0.13333333333333333
(?:[^a-zA-Z]|\b)ouderkerk.?(a.?d|aan.?den?).?(ij|y)ssel(?:[^a-zA-Z]|\b),Ouderkerk aan den IJssel,587,10095,3,19,0.15789473684210525
(?:[^a-zA-Z]|\b)oude.?tonge(?:[^a-zA-Z]|\b),Oude-Tonge,1143,10714,1,10,0.1
(?:[^a-zA-Z]|\b)oudewater(?:[^a-zA-Z]|\b),Oudewater,589,10188,3,23,0.13043478260869565
(?:[^a-zA-Z]|\b)oudheusden(?:[^a-zA-Z]|\b),Oudheusden,1145,10812,0,3,0.0
(?:[^a-zA-Z]|\b)oudkarspel(?:[^a-zA-Z]|\b),Oudkarspel,1146,11051,0,1,0.0
(?:[^a-zA-Z]|\b)oudorp(?:[^a-zA-Z]|\b),Oudorp,438,10363,1,5,0.2
(?:[^a-zA-Z]|\b)oudshoorn(?:[^a-zA-Z]|\b),Oudshoorn,1147,11011,6,48,0.125
(?:[^a-zA-Z]|\b)oud.?valkenburg(?:[^a-zA-Z]|\b),Oud-Valkenburg,1140,10868,0,2,0.0
(?:[^a-zA-Z]|\b)oud.?vossemeer(?:[^a-zA-Z]|\b),Oud-Vossemeer,696,10134,1,1,1.0
(?:[^a-zA-Z]|\b)oud.?vroenhoven(?:[^a-zA-Z]|\b),Oud-Vroenhoven,1141,11348,0,0,0.0
(?:[^a-zA-Z]|\b)ouwerkerk(?:[^a-zA-Z]|\b),Ouwerkerk,1148,10968,2,7,0.2857142857142857
(?:[^a-zA-Z]|\b)overasselt(?:[^a-zA-Z]|\b),Overasselt,271,10952,0,0,0.0
(?:[^a-zA-Z]|\b)overschie(?:[^a-zA-Z]|\b),Overschie,1149,10683,3,31,0.0967741935483871
(?:[^a-zA-Z]|\b)overslag(?:[^a-zA-Z]|\b),Overslag,697,10730,0,0,0.0
(?:[^a-zA-Z]|\b)ovezande(?:[^a-zA-Z]|\b),Ovezande,698,11422,0,0,0.0
(?:[^a-zA-Z]|\b)pannerden(?:[^a-zA-Z]|\b),Pannerden,272,10518,0,1,0.0
(?:[^a-zA-Z]|\b)papekop(?:[^a-zA-Z]|\b),Papekop,1151,11244,0,6,0.0
(?:[^a-zA-Z]|\b)papendrecht(?:[^a-zA-Z]|\b),Papendrecht,590,10427,3,17,0.17647058823529413
(?:[^a-zA-Z]|\b)peize(?:[^a-zA-Z]|\b),Peize,124,10501,2,9,0.2222222222222222
(?:[^a-zA-Z]|\b)pernis(?:[^a-zA-Z]|\b),Pernis,1152,11245,5,28,0.17857142857142858
(?:[^a-zA-Z]|\b)petten(?:[^a-zA-Z]|\b),Petten,1153,11057,1,36,0.027777777777777776
(?:[^a-zA-Z]|\b)peursum(?:[^a-zA-Z]|\b),Peursum,1154,10391,2,10,0.2
(?:[^a-zA-Z]|\b)philippine(?:[^a-zA-Z]|\b),Philippine,699,10486,0,6,0.0
(?:[^a-zA-Z]|\b)piershil(?:[^a-zA-Z]|\b),Piershil,591,10179,1,12,0.08333333333333333
(?:[^a-zA-Z]|\b)p(ij|y)nacker(?:[^a-zA-Z]|\b),Pijnacker,594,10031,1,19,0.05263157894736842
(?:[^a-zA-Z]|\b)poedero(ij|y)en(?:[^a-zA-Z]|\b),Poederoijen,1155,10135,1,2,0.5
(?:[^a-zA-Z]|\b)polsbroek(?:[^a-zA-Z]|\b),Polsbroek,338,10993,7,35,0.2
(?:[^a-zA-Z]|\b)poortugaal(?:[^a-zA-Z]|\b),Poortugaal,592,11395,1,28,0.03571428571428571
(?:[^a-zA-Z]|\b)poortvliet(?:[^a-zA-Z]|\b),Poortvliet,700,11181,0,0,0.0
(?:[^a-zA-Z]|\b)posterholt(?:[^a-zA-Z]|\b),Posterholt,956,10456,0,0,0.0
(?:[^a-zA-Z]|\b)princenhage(?:[^a-zA-Z]|\b),Princenhage,1156,10762,0,4,0.0
(?:[^a-zA-Z]|\b)purmerend(?:[^a-zA-Z]|\b),Purmerend,439,11066,8,48,0.16666666666666666
(?:[^a-zA-Z]|\b)putte(?:[^a-zA-Z]|\b),Putte,833,10099,14,157,0.08917197452229299
(?:[^a-zA-Z]|\b)putten(?:[^a-zA-Z]|\b),Putten,273,11109,15,71,0.2112676056338028
(?:[^a-zA-Z]|\b)puttershoek(?:[^a-zA-Z]|\b),Puttershoek,593,10222,0,25,0.0
(?:[^a-zA-Z]|\b)raalte(?:[^a-zA-Z]|\b),Raalte,177,10279,11,41,0.2682926829268293
(?:[^a-zA-Z]|\b)raamsdonk(?:[^a-zA-Z]|\b),Raamsdonk,834,11391,7,15,0.4666666666666667
(?:[^a-zA-Z]|\b)ransdorp(?:[^a-zA-Z]|\b),Ransdorp,1157,10789,3,18,0.16666666666666666
(?:[^a-zA-Z]|\b)rauwerderhem(?:[^a-zA-Z]|\b),Rauwerderhem,87,10330,0,1,0.0
(?:[^a-zA-Z]|\b)ravenstein(?:[^a-zA-Z]|\b),Ravenstein,835,10805,0,7,0.0
(?:[^a-zA-Z]|\b)reek(?:[^a-zA-Z]|\b),Reek,1158,10671,0,11,0.0
(?:[^a-zA-Z]|\b)reeuw(ij|y)k(?:[^a-zA-Z]|\b),Reeuwijk,595,10485,2,15,0.13333333333333333
(?:[^a-zA-Z]|\b)renesse(?:[^a-zA-Z]|\b),Renesse,1159,10412,11,70,0.15714285714285714
(?:[^a-zA-Z]|\b)renkum(?:[^a-zA-Z]|\b),Renkum,274,11325,0,11,0.0
(?:[^a-zA-Z]|\b)renswoude(?:[^a-zA-Z]|\b),Renswoude,339,10269,2,6,0.3333333333333333
(?:[^a-zA-Z]|\b)retranchement(?:[^a-zA-Z]|\b),Retranchement,701,10400,0,1,0.0
(?:[^a-zA-Z]|\b)reusel(?:[^a-zA-Z]|\b),Reusel,836,10162,0,3,0.0
(?:[^a-zA-Z]|\b)rheden(?:[^a-zA-Z]|\b),Rheden,275,11355,0,6,0.0
(?:[^a-zA-Z]|\b)rhenen(?:[^a-zA-Z]|\b),Rhenen,340,10309,1,21,0.047619047619047616
(?:[^a-zA-Z]|\b)rhoon(?:[^a-zA-Z]|\b),Rhoon,596,10903,3,23,0.13043478260869565
(?:[^a-zA-Z]|\b)ridderkerk(?:[^a-zA-Z]|\b),Ridderkerk,597,10646,7,37,0.1891891891891892
(?:[^a-zA-Z]|\b)riethoven(?:[^a-zA-Z]|\b),Riethoven,837,10455,0,0,0.0
(?:[^a-zA-Z]|\b)rietveld(?:[^a-zA-Z]|\b),Rietveld,1160,10828,10,56,0.17857142857142858
(?:[^a-zA-Z]|\b)r(ij|y)ckholt(?:[^a-zA-Z]|\b),Rijckholt,1165,10824,0,0,0.0
(?:[^a-zA-Z]|\b)r(ij|y)nsaterwoude(?:[^a-zA-Z]|\b),Rijnsaterwoude,601,11129,1,10,0.1
(?:[^a-zA-Z]|\b)rh?(ij|y)nsburg(?:[^a-zA-Z]|\b),Rijnsburg,602,11118,6,23,0.2608695652173913
(?:[^a-zA-Z]|\b)r(ij|y)sbergen(?:[^a-zA-Z]|\b),Rijsbergen,841,10866,0,7,0.0
(?:[^a-zA-Z]|\b)r(ij|y)senburg(?:[^a-zA-Z]|\b),Rijsenburg,1166,10613,4,10,0.4
(?:[^a-zA-Z]|\b)r(ij|y)ssen(?:[^a-zA-Z]|\b),Rijssen,178,10358,2,8,0.25
(?:[^a-zA-Z]|\b)r(ij|y)sw(ij|y)k(?:[^a-zA-Z]|\b),Rijswijk (NB.),842,11016,15,76,0.19736842105263158
(?:[^a-zA-Z]|\b)r(ij|y)sw(ij|y)k(?:[^a-zA-Z]|\b),Rijswijk (ZH.),603,11133,15,76,0.19736842105263158
(?:[^a-zA-Z]|\b)rilland(?:[^a-zA-Z]|\b),Rilland,1161,10479,0,2,0.0
(?:[^a-zA-Z]|\b)rimburg(?:[^a-zA-Z]|\b),Rimburg,1162,10020,0,1,0.0
(?:[^a-zA-Z]|\b)ritthem(?:[^a-zA-Z]|\b),Ritthem,1163,10652,0,6,0.0
(?:[^a-zA-Z]|\b)rockanje(?:[^a-zA-Z]|\b),Rockanje,598,10464,2,12,0.16666666666666666
(?:[^a-zA-Z]|\b)roden(?:[^a-zA-Z]|\b),Roden,125,10699,5,15,0.3333333333333333
(?:[^a-zA-Z]|\b)roermond(?:[^a-zA-Z]|\b),Roermond,957,11313,27,109,0.24770642201834864
(?:[^a-zA-Z]|\b)roggel(?:[^a-zA-Z]|\b),Roggel,958,10505,0,3,0.0
(?:[^a-zA-Z]|\b)rolde(?:[^a-zA-Z]|\b),Rolde,126,10470,0,5,0.0
(?:[^a-zA-Z]|\b)roo(s|z)endaal.?en.?nispen(?:[^a-zA-Z]|\b),Roosendaal en Nispen,838,10407,0,0,0.0
(?:[^a-zA-Z]|\b)roosteren(?:[^a-zA-Z]|\b),Roosteren,959,10954,0,1,0.0
(?:[^a-zA-Z]|\b)rosmalen(?:[^a-zA-Z]|\b),Rosmalen,839,10970,5,28,0.17857142857142858
(?:[^a-zA-Z]|\b)rossum(?:[^a-zA-Z]|\b),Rossum,276,10860,5,33,0.15151515151515152
(?:[^a-zA-Z]|\b)rott.?rdam|rott\.(?:[^a-zA-Z]|\b),Rotterdam,599,10345,335,2338,0.14328485885372114
(?:[^a-zA-Z]|\b)ro0?(s|z)enburgh?(?:[^a-zA-Z]|\b),Rozenburg,600,11314,4,39,0.10256410256410256
(?:[^a-zA-Z]|\b)roo?(s|z)enda(a|e)l(?:[^a-zA-Z]|\b),Rozendaal,277,10684,35,157,0.2229299363057325
(?:[^a-zA-Z]|\b)rucphen(?:[^a-zA-Z]|\b),Rucphen,840,11152,3,8,0.375
(?:[^a-zA-Z]|\b)ruinen(?:[^a-zA-Z]|\b),Ruinen,127,10629,1,9,0.1111111111111111
(?:[^a-zA-Z]|\b)ruinerwold(?:[^a-zA-Z]|\b),Ruinerwold,128,10944,1,9,0.1111111111111111
(?:[^a-zA-Z]|\b)ruurlo(?:[^a-zA-Z]|\b),Ruurlo,278,10879,0,0,0.0
(?:[^a-zA-Z]|\b)ruwiel(?:[^a-zA-Z]|\b),Ruwiel,1164,10526,1,19,0.05263157894736842
(?:[^a-zA-Z]|\b)sambeek(?:[^a-zA-Z]|\b),Sambeek,1167,10339,0,2,0.0
(?:[^a-zA-Z]|\b)sappemeer(?:[^a-zA-Z]|\b),Sappemeer,1168,10080,1,6,0.16666666666666666
(?:[^a-zA-Z]|\b)sas.?van.?gent(?:[^a-zA-Z]|\b),Sas van Gent,704,11405,0,1,0.0
(?:[^a-zA-Z]|\b)sassenheim(?:[^a-zA-Z]|\b),Sassenheim,604,10612,6,26,0.23076923076923078
(?:[^a-zA-Z]|\b)schaesbergh?(?:[^a-zA-Z]|\b),Schaesberg,960,11335,0,0,0.0
(?:[^a-zA-Z]|\b)schagen(?:[^a-zA-Z]|\b),Schagen,441,10511,3,54,0.05555555555555555
(?:[^a-zA-Z]|\b)scha(ij|y)k(?:[^a-zA-Z]|\b),Schaijk,843,10276,2,7,0.2857142857142857
(?:[^a-zA-Z]|\b)schalkw(ij|y)k(?:[^a-zA-Z]|\b),Schalkwijk,1169,10378,5,20,0.25
(?:[^a-zA-Z]|\b)scheemda(?:[^a-zA-Z]|\b),Scheemda,39,10711,0,0,0.0
(?:[^a-zA-Z]|\b)schellinkhout(?:[^a-zA-Z]|\b),Schellinkhout,442,10772,0,1,0.0
(?:[^a-zA-Z]|\b)schelluinen(?:[^a-zA-Z]|\b),Schelluinen,605,11399,0,3,0.0
(?:[^a-zA-Z]|\b)schermerhorn(?:[^a-zA-Z]|\b),Schermerhorn,443,10308,0,0,0.0
(?:[^a-zA-Z]|\b)scherpenisse(?:[^a-zA-Z]|\b),Scherpenisse,705,10375,0,0,0.0
(?:[^a-zA-Z]|\b)scherpenzeel(?:[^a-zA-Z]|\b),Scherpenzeel,279,11146,2,13,0.15384615384615385
(?:[^a-zA-Z]|\b)schiebroek(?:[^a-zA-Z]|\b),Schiebroek,1170,11306,1,15,0.06666666666666667
(?:[^a-zA-Z]|\b)schieda(m|ams.?)(?:[^a-zA-Z]|\b),Schiedam,606,11260,257,672,0.38244047619047616
(?:[^a-zA-Z]|\b)schiermonnikoog(?:[^a-zA-Z]|\b),Schiermonnikoog,88,10355,2,8,0.25
(?:[^a-zA-Z]|\b)sch(ij|y)ndel(?:[^a-zA-Z]|\b),Schijndel,844,11178,2,7,0.2857142857142857
(?:[^a-zA-Z]|\b)schimmert(?:[^a-zA-Z]|\b),Schimmert,961,11076,0,1,0.0
(?:[^a-zA-Z]|\b)schin.?op.?geulle(?:[^a-zA-Z]|\b),Schin op Geul,1171,10780,0,1,0.0
(?:[^a-zA-Z]|\b)schinnen(?:[^a-zA-Z]|\b),Schinnen,962,10132,0,1,0.0
(?:[^a-zA-Z]|\b)schinveld(?:[^a-zA-Z]|\b),Schinveld,963,10492,0,1,0.0
(?:[^a-zA-Z]|\b)schipluiden(?:[^a-zA-Z]|\b),Schipluiden,607,10130,6,30,0.2
(?:[^a-zA-Z]|\b)schoond(ij|y)ke(?:[^a-zA-Z]|\b),Schoondijke,706,10189,1,13,0.07692307692307693
(?:[^a-zA-Z]|\b)schoonhoven(?:[^a-zA-Z]|\b),Schoonhoven,608,10980,8,95,0.08421052631578947
(?:[^a-zA-Z]|\b)schoonrewoerd(?:[^a-zA-Z]|\b),Schoonrewoerd,609,10214,1,4,0.25
(?:[^a-zA-Z]|\b)schoorl(?:[^a-zA-Z]|\b),Schoorl,444,10627,0,6,0.0
(?:[^a-zA-Z]|\b)schore(?:[^a-zA-Z]|\b),Schore,1172,10544,0,1,0.0
(?:[^a-zA-Z]|\b)schoten(?:[^a-zA-Z]|\b),Schoten,1173,10382,17,117,0.1452991452991453
(?:[^a-zA-Z]|\b)schoterland(?:[^a-zA-Z]|\b),Schoterland,1174,10680,6,12,0.5
(?:[^a-zA-Z]|\b)serooskerke(?:[^a-zA-Z]|\b),Serooskerke (Schouwen-Duivenland),1175,11014,2,12,0.16666666666666666
(?:[^a-zA-Z]|\b)serooskerke(?:[^a-zA-Z]|\b),Serooskerke (Walcheren),1176,11256,2,12,0.16666666666666666
(?:[^a-zA-Z]|\b)sevenum(?:[^a-zA-Z]|\b),Sevenum,964,10045,0,5,0.0
(?:[^a-zA-Z]|\b)s.?graveland(?:[^a-zA-Z]|\b),'s-Graveland,390,10534,5,13,0.38461538461538464
(?:[^a-zA-Z]|\b)s.?gravendeel(?:[^a-zA-Z]|\b),'s-Gravendeel,517,10052,4,33,0.12121212121212122
(?:[^a-zA-Z]|\b)graven.?hage|haag.*|s.?hage|grave\.(?:[^a-zA-Z]|\b),'s-Gravenhage,518,11434,373,1468,0.25408719346049047
(?:[^a-zA-Z]|\b)s.?graven?moer(?:[^a-zA-Z]|\b),'s-Gravenmoer,787,10469,2,10,0.2
(?:[^a-zA-Z]|\b)s.?graven?polder(?:[^a-zA-Z]|\b),'s-Gravenpolder,666,11059,0,5,0.0
(?:[^a-zA-Z]|\b)s.?grave(s|z)ande(?:[^a-zA-Z]|\b),'s-Gravenzande,519,10640,5,43,0.11627906976744186
(?:[^a-zA-Z]|\b)s.?heer.?abtskerke(?:[^a-zA-Z]|\b),'s-Heer-Abtskerke,669,10337,0,2,0.0
(?:[^a-zA-Z]|\b)s.?heer.?arendskerke(?:[^a-zA-Z]|\b),'s-Heer-Arendskerke,670,10875,0,0,0.0
(?:[^a-zA-Z]|\b)s.?heerenhoek(?:[^a-zA-Z]|\b),'s-Heerenhoek,671,10721,0,0,0.0
(?:[^a-zA-Z]|\b)hert.?ogenbosch|(s|den).?bosch(?:[^a-zA-Z]|\b),'s-Hertogenbosch,796,10054,87,446,0.19506726457399104
(?:[^a-zA-Z]|\b)s(ij|y)bekarspel(?:[^a-zA-Z]|\b),Sijbekarspel,447,11167,0,3,0.0
(?:[^a-zA-Z]|\b)simpelveld(?:[^a-zA-Z]|\b),Simpelveld,965,10515,0,1,0.0
(?:[^a-zA-Z]|\b)(st.?|sint).?anna.?ter.?muiden(?:[^a-zA-Z]|\b),Sint Anna Termuiden,1177,11012,0,0,0.0
(?:[^a-zA-Z]|\b)(ste?.?|sint).?geertruid(?:[^a-zA-Z]|\b),Sint Geertruid,966,10288,0,1,0.0
(?:[^a-zA-Z]|\b)(st.?|sint).?jansteen(?:[^a-zA-Z]|\b),Sint Jansteen,709,10864,0,0,0.0
(?:[^a-zA-Z]|\b)(st.?|sint).?kruis(?:[^a-zA-Z]|\b),Sint Kruis,1178,10235,0,0,0.0
(?:[^a-zA-Z]|\b)(st.?|sint).?laurens(?:[^a-zA-Z]|\b),Sint Laurens,1179,10106,0,3,0.0
(?:[^a-zA-Z]|\b)(st.?|sint).?maarten(?:[^a-zA-Z]|\b),Sint Maarten,445,10740,1,3,0.3333333333333333
(?:[^a-zA-Z]|\b)(st.?|sint).?odili(e|Ã«)nberg(?:[^a-zA-Z]|\b),Sint Odiliënberg,967,10278,0,1,0.0
(?:[^a-zA-Z]|\b)(st.?|sint).?pancras(?:[^a-zA-Z]|\b),Sint Pancras,446,10513,1,3,0.3333333333333333
(?:[^a-zA-Z]|\b)(st.?|sint).?philipsland(?:[^a-zA-Z]|\b),Sint Philipsland,712,10394,0,1,0.0
(?:[^a-zA-Z]|\b)(st.?|sint).?pieter(?:[^a-zA-Z]|\b),Sint Pieter,1180,10137,3,13,0.23076923076923078
(?:[^a-zA-Z]|\b)(st.?|sint).?annaland(?:[^a-zA-Z]|\b),Sint-Annaland,708,11200,7,10,0.7
(?:[^a-zA-Z]|\b)(st.?|sint).?maartensd(ij|y)k(?:[^a-zA-Z]|\b),Sint-Maartensdijk,711,10716,1,7,0.14285714285714285
(?:[^a-zA-Z]|\b)(st.?|sint).?michiels.?gestel(?:[^a-zA-Z]|\b),Sint-Michielsgestel,845,10496,2,9,0.2222222222222222
(?:[^a-zA-Z]|\b)(st.?|sint).?oedenrode(?:[^a-zA-Z]|\b),Sint-Oedenrode,846,10399,0,7,0.0
(?:[^a-zA-Z]|\b)sittard(?:[^a-zA-Z]|\b),Sittard,968,11230,2,9,0.2222222222222222
(?:[^a-zA-Z]|\b)sleen(?:[^a-zA-Z]|\b),Sleen,130,10489,0,9,0.0
(?:[^a-zA-Z]|\b)slenaken(?:[^a-zA-Z]|\b),Slenaken,969,11274,0,1,0.0
(?:[^a-zA-Z]|\b)sliedrecht(?:[^a-zA-Z]|\b),Sliedrecht,610,11331,17,91,0.18681318681318682
(?:[^a-zA-Z]|\b)slochteren(?:[^a-zA-Z]|\b),Slochteren,40,10747,1,6,0.16666666666666666
(?:[^a-zA-Z]|\b)sloten(?:[^a-zA-Z]|\b),Sloten (F.),89,10867,12,93,0.12903225806451613
(?:[^a-zA-Z]|\b)sloten(?:[^a-zA-Z]|\b),Sloten (NH.),1181,10148,12,93,0.12903225806451613
(?:[^a-zA-Z]|\b)sluipw(ij|y)k(?:[^a-zA-Z]|\b),Sluipwijk,1182,11402,1,10,0.1
